date,username,tweet
2023-01-12 15:38:45,tegalfess,"[tf] Akhir2 ini banyak berita buruk tntg pernikahan mulai dari kdrt, selingkuh, cerai dll. Aku kasih selipan dikit, nikah jalan 2 thn alhamdulillah masih kaya gini, padahal jempol cuman kesilet sampe kukunya kepotong miring 😭 ya walaupun agak dalem sedikit. Manifesting (cont)  https://t.co/eeo9SPd8w5"
2023-01-12 15:34:14,tegalfess,[TF] di tegal yang jual kaya gini dimana ya 🥹  https://t.co/qmILmM5FeY
2023-01-12 15:32:47,tegalfess,[tf] tongji Tegal ada ini engga yah ?    poto dari base sebelah  https://t.co/gzwIdnGqjq
2023-01-12 15:29:13,bapaspati,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Tindak Lanjuti Aplikasi E-berpadu Lapas Tegal Adakan Rapat Di Polres Tegal Kota -  https://t.co/Lveh5FceRQ
2023-01-12 15:28:17,tegalfess,"[tf] guys, menurut kalian prefer ms glow/venora? sebelumnya aku pake asderma, tp ngga ada pengaruh yg gimana2, berhenti dan skrg mau coba skincare lain. makasi"
2023-01-12 15:18:18,tegalfess,[tf] rekomen tempat yang asik buat nyore daerah kota dong
2023-01-12 15:14:44,tegalfess,[tf] kalo mau bersihin serumen ke THT bisa pake BPJS ngga ya? makasih
2023-01-12 15:04:28,tegalfess,[TF] ada yg tau grooming kucing aman dan terjangkau dimana? kl bisa yg ada antar jemput ya
2023-01-12 14:22:24,detik_jateng,"Para nelayan dan pelaku usaha perikanan Kota Tegal, Jawa Tengah, menggelar aksi unjuk rasa. Aksi mereka sempat menutup jalur Pantura dan menimbulkan kemacetan hingga terpaksa lalu lintas dialihkan.  https://t.co/pq6CSRSBbc"
2023-01-12 13:35:03,HRKaranganyarNK,89. KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN : tindak-lanjuti-aplikasi-e-berpadu-lapas-tegal-adakan-rapat-di-polres-tegal-kota   https://t.co/6mEotChSqD
2023-01-12 13:23:56,tegalfess,[TF] PAI siang begini rame ngga ya?
2023-01-12 13:17:38,tegalfess,"[tf] dsni ada yg bsa memulihkan akun ig? Aku lupa kta sandi,email,no telp jg udh ga aktif :( aku btuh ig itu soalnya mau buat jualan"
2023-01-12 13:14:42,lapas_cilacap,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Tindak Lanjuti Aplikasi E-berpadu Lapas Tegal Adakan Rapat Di Polres Tegal Kota -  https://t.co/Nn0NJeUGRg
2023-01-12 13:01:53,sebayu_94FM,Ratusan Personel Kawal dan Amankan Penyampaian Aspirasi Nelayan Kota Tegal - Sebayu FM  https://t.co/NGRpT7bW7N
2023-01-12 12:59:04,LapasPlantungan,89. KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Tindak Lanjuti Aplikasi E-berpadu Lapas Tegal Adakan Rapat Di Polres Tegal Kota -  https://t.co/jfwoDuTpvE
2023-01-12 12:23:30,tegalfess,[TF] merapat nih liat kongser Adella udah check sound :v  https://t.co/MmmssXIRDz
2023-01-12 12:17:47,jdihkpukoteg,KEPUTUSAN SEKJEN KPU RI  https://t.co/RmacWybHon via @YouTube
2023-01-12 12:16:55,tegalfess,"[tf] hari minggu rencana mau pergi sama temen tapi ngga tau mau kemana, saran dongg tempat yg bisa kita datengin, minggu lalu udah ke danawarih, permadi, next enaknya kemana lagi ya? no mall no caffe yaa. TIA"
2023-01-12 11:55:31,tegalfess,[tf] ke bpjs ketenagakerjaan jam 1an masih bisa atau gak ya?
2023-01-12 11:54:56,jdihkpukoteg,"PELANTIKAN PPK PEMILU 2024 KOTA TEGAL  https://t.co/19KpeApYJo via @YouTube  Hai #SobatJDIH Selamat siang, salam sehat,  Setelah melalui proses panjang dalam pembentukan badan adhoc Pemilu 2024 yang telah dilaksanakan dari tanggal 20 November 2022 s/d 4 Januari 2023"
2023-01-12 11:43:38,tegalfess,[Tf] sender pengen lanjut s2 aja soalnya takut disuruh nikah 😫 dari kemaren ibu ngode-ngode terus kapan ngenalin calon 😭😭
2023-01-12 11:42:33,tegalfess,[TF] cara kasih voucher gofood ke temen gmn ?
2023-01-12 11:40:00,IklanDotPro,"Jasa Motivator…, Biro Jasa - Kota Tegal, IDR10.000.000,00 -  https://t.co/9T1VFPwbt4 - #IklanGratis|IklanBarisOnline|IklanPro #BiroJasa #KotaTegal"
2023-01-12 11:37:13,tegalfess,[TF] Ada yg pernah nonton film adaptasi novel tp hasil film beda jauh dari novel?
2023-01-12 11:29:07,tegalfess,[tf] di tegal/slawi klo mau me time dmna enaknya ya
2023-01-12 11:28:34,RadioElshinta,"Para nelayan di Kota Tegal melakukan aksi unjuk rasa di Kantor DPRD Kota Tegal untuk menolak peraturan pemerintah terkait kenaikan tarif PNBP Pasca Produksi. Kebijakan tesebut dinilai tidak berpihak kepada nelayan karena dianggap sangat memberatkan, Kamis (12/1) siang. 📸Han  https://t.co/UY6jMALmf9"
2023-01-12 11:16:15,jdihkpukoteg,"Hai #SobatJDIH Selamat siang, salam sehat, salam demokrasi... Setelah melalui proses panjang dalam pembentukan badan adhoc Pemilu 2024 yang telah dilaksanakan dari tanggal 20 November 2022 s/d 4 Januari 2023  KPU Kota Tegal melaksanakan pelantikan dan pembekalan bagi Anggota PPK.  https://t.co/htNAxCvHbb"
2023-01-12 11:07:13,ninsiapapunya,"Hai guys! aku ready mille crepes nih 🥳, yuk yang mau pesan aja. Kalo mau dianter boleh banget, gratis ongkir jika masih dalam radius 6km 😙. Yuk buruan pesan keburu kehabisan, karna cuma ada 2 loyang. Btw aku daerah kota tegal ya, di sumurpanggang  https://t.co/Ng0dfRWa6R"
2023-01-12 11:01:24,tegalfess,[TF] guys tempat di tegal buat cek mata minus dimana ya? Trs kira2 harganya brp?
2023-01-12 10:46:11,tegalfess,@redvelzzz Halo @CCICPolri
2023-01-12 10:45:50,tegalfess,@leoni_12345678 Halo @CCICPolri
2023-01-12 10:44:31,tegalfess,[Tf] moist yang cocok untuk kulit yg dehidrasi apa?
2023-01-12 10:29:12,tegalfess,[tf] info plisss help laaah suami mau latsar persyaratan harus udah vaksin 3 sedangkan suamiku belum vaksin 3. Dmna yaaa yg adaaaa😭😭😭😭
2023-01-12 10:22:01,polseksumpang,"Wakil Direktur Pembinaan Masyarakat (Wadir Binmas) Polda Jateng, AKBP Siti Rondhijah, https://t.co/2UlHkT9PVG didampingi Kapolres Tegal Kota mengunjungi Balai Polmas atau Balai Kemitraan Polisi Masyarakat di Kelurahan Debong Kulon Kec. Tegal Selatan Kota Tegal, Rabu (11/01/23)  https://t.co/kX2gj50ags"
2023-01-12 10:20:11,tegalfess,[tf] cari kerja di tegal susah apa gampang?
2023-01-12 10:17:44,tegalfess,Ada yang tau yang jual dimsum frozen isi 50 dmn? Tia [tf]
2023-01-12 10:07:08,Hastralaia2,"Profil dan Biodata Ucie Sucita, Pedangdut  Viral yang Dirangkul Wali Kota Tegal Lengkap: Umur, Agama dan IG  https://t.co/4M8QPCY5dl"
2023-01-12 09:42:56,KPUKotaTegal,Penandatanganan di laksanakan oleh Anggota KPU Kota Tegal beserta jajaran pejabat struktural di aula KPU Kota Tegal dan di lanjutkan dengan semua pegawai di lingkungan KPU Kota Tegal.  #KPUMelayani
2023-01-12 09:42:56,KPUKotaTegal,"Pada saat bersamaan ada harapan yang besar dari rakyat agar Pemilu terselenggara dengan penuh integritas.   Untuk itu KPU Kota Tegal pada hari Rabu, 11 Januari 2023 melaksanakan penandatanganan pakta integritas."
2023-01-12 09:42:54,KPUKotaTegal,"Pemilu adalah titik awal strategis bagi perbaikan kualitas demokrasi. Proses Pemilu rentan dengan penyimpangan, godaan dan memiliki potensi di bajak oleh individu- individu yang tidak bertanggungjawab.  #pemiluserentak2024  https://t.co/uuMq4sRjY4"
2023-01-12 09:40:53,KPUKotaTegal,#KPUMelayani #pemiluserentak2024
2023-01-12 09:40:52,KPUKotaTegal,KPU Kota Tegal melaksanakan Verifikasi Adminitrasi Calon Anggota DPD. Tahapan ini dimulai dari  tanggal 30 Desember 2022 - 12 Januari 2023.  Verifikasi ini dilakukan sesuai tahapan dalam pemilu dengan menggunakan aplikasi sistem informasi pencalonan DPD (Silon).  https://t.co/V0laSRrnPS
2023-01-12 09:37:52,KPUKotaTegal,#KPUMelayani #pemiluserentak2024  https://t.co/POq7x1eckT
2023-01-12 09:37:49,KPUKotaTegal,"Rabu (11/1) KPU Kota Tegal menerima kunjungan dari Anggota KPU Provinsi Jawa Tengah M Taufiqurrohman, ST dalam rangka monitoring Verifikasi Administrasi Bakal Calon Anggota DPD Pemilu 2024. Verifikasi ini di lakukan dengan menggunakan aplikasi Silon.  https://t.co/Clprmvm41w"
2023-01-12 09:37:42,tegalfess,[TF] Halo mau tanya di Tegal yang jual gorden polos banyak pilihan dimana ya? Yang seperti di gambar juga boleh.  https://t.co/DYS7GgTGwa
2023-01-12 09:33:53,KPUKotaTegal,"kedua lembaga, khususnya untuk pendidikan demokrasi dan kepemiluan.Kedua lembaga ini akan berkolaborasi dan bersinergi dalam pengembangan, kajian dan penerapan metode belajar mengajar, khususnya menerapkan nilai nilai demokrasi di lingkungan siswa dan sekolah. #KPUMelayani  https://t.co/EC5bKFs62V"
2023-01-12 09:33:48,KPUKotaTegal,"Posted @withregram • @kpu_kotategal Selasa (10/1) telah dibuat kesepakatan bersama (Memorandum of Understanding) oleh Eni Triastuti, M.Pd. Kepala SMP Negeri 14 Tegal dengan Ketua KPU Kota Tegal Elvi Yuniarni, SH. Kesepakatan ini dilakukan untuk bekerjasama dalam pengembangan  https://t.co/JxRtOYHkiL"
2023-01-12 09:31:06,humasgaltim,"Kami mengimbau kepada saudara-saudara dan seluruh warga Nelayan  yang ingin menyampaikan aspirasinya untuk tetap tertib, damai, dan mematuhi aturan hukum yang berlaku . Kami SIAP mengawal dan mengamankan penyampaian aspirasi anda.... #unjukrasa  #nelayan  #kotategal  https://t.co/KGkDPdyXN3"
2023-01-12 09:28:24,KPUKotaTegal, https://t.co/AQOMRr2Njl
2023-01-12 09:28:22,KPUKotaTegal,"UPS Tegal, dan siswa SMK Negeri 2 Kota Tegal. Kegiatan ini dimaksudkan agar mahasiswa/ siswa mendapatkan pengetahuan kepemiluan selama magang dan dapat mendukung tugas praktek pengalaman di lapangan.  #KPUMelayani #pemiluserentak2024"
2023-01-12 09:28:20,KPUKotaTegal,"Posted @withregram • @kpu_kotategal Ketua dan Anggota KPU Kota Tegal secara bergantian memberikan materi dalam Kelas Demokrasi bagi mahasiswa magang agar memahami tentang kepemiluan.   Peserta terdiri dari mahasiswa Undip, UIN Pekalongan,  https://t.co/zQbUFiaLTn"
2023-01-12 09:28:08,polseksumpang,"Kami menghimbau kepada  seluruh warga Nelayan  yang ingin menyampaikan aspirasinya untuk tetap tertib, damai, dan mematuhi aturan hukum yang berlaku . Kami SIAP mengawal dan mengamankan penyampaian aspirasi anda.. #unjukrasa  #nelayan  #kotategal  #polrestegalkota  #polripresisi  https://t.co/jSyoyuZkvG"
2023-01-12 09:25:23,tegalfess,[TF] daerah tegal slawi ada laundy yg sehari jadi gak temen2?
2023-01-12 09:24:59,KPUKotaTegal, https://t.co/keV4LOy4fH
2023-01-12 09:24:56,KPUKotaTegal,Kegiatan ini adalah terkait program Kampus Praktek Pengalaman Lapangan dimana mahasiswa diharapkan mampu belajar dari permasalahan di lapangan dengan mengaplikasikan ilmu yang didapatkan dari kampus masing- masing.   #KPUMelayani #pemiluserentak2024
2023-01-12 09:24:54,KPUKotaTegal,Posted @withregram • @kpu_kotategal KPU Kota Tegal beberapa hari yang lalu menerima mahasiswa magang dari UIN Pekalongan Jurusan Tata Negara dan juga Universitas Pancasakti Tegal Jurusan Ilmu Pemerintah.  https://t.co/a9Fr6fnb6Z
2023-01-12 09:23:42,HTegalbarat,"Kami mengimbau kepada saudara-saudara dan seluruh warga Nelayan  yang ingin menyampaikan aspirasinya untuk tetap tertib, damai, dan mematuhi aturan hukum yang berlaku . Kami SIAP mengawal dan mengamankan penyampaian aspirasi anda.... #unjukrasa  #nelayan  #kotategal  https://t.co/FUZU0UaqrY"
2023-01-12 09:23:11,tegalfess,"melu takon lur, ana sing tau gawe NIB neng balaikota ora lur? nek ana sing ws tau syarate apa bae, bayare pira, dadine berapa lama. suwun lurre [TF]"
2023-01-12 09:07:38,DisdukTegalKota,"Ayah bunda...selain akta lahir, lengkapi dokumen untuk ananda dengan KIA (Kartu Identitas Anak) ya.... • • #pemkottegal #kotategal #dukcapilkotategal #dukcapilgodigital #pencatatansipil #dokumenkependudukan  https://t.co/fwjEk5mmRD"
2023-01-12 09:05:40,tegalfess,[tf] disini ada yang pake skincare venora gak? review nya dong tolong
2023-01-12 08:59:09,tegalfess,[TF] info loker sore sampai malam/ freelance guys
2023-01-12 08:58:11,HumasKawasan,"Kami mengimbau kepada saudara-saudara dan seluruh warga Nelayan  yang ingin menyampaikan aspirasinya untuk tetap tertib, damai, dan mematuhi aturan hukum yang berlaku . Kami SIAP mengawal dan mengamankan penyampaian aspirasi anda.... #unjukrasa  #nelayan  #kotategal  https://t.co/NOi8Hhtgg9"
2023-01-12 08:43:35,tegalfess,[tf] stempel kayu gini bisa langsung jadi gak ya? Terus kisaran harganya berapa?  https://t.co/ICQloHaMKq
2023-01-12 08:36:03,lapas_tegal,Tindak Lanjuti Aplikasi E-berpadu Lapas Tegal Adakan Rapat Di Polres Tegal Kota  https://t.co/xgSledGLiR  #bukasemuapembinaan #kemenkumhamjateng #KanwilKemenkumhamJateng #AYuspahruddin #KumhamSemakinPASTI #ditjenpas  #kemenkumhamri  https://t.co/8DXAcw0ze2
2023-01-12 08:35:35,tegalfess,"[tf] info kontraktor atau semacamnya ng daerah tegal lur, pan mbangun umah tp esih keder tukang borongan apa harian ya?"
2023-01-12 08:33:52,ElshintaTegal_,Polres Sukabumi Kota pastikan ledakan di Sukabumi dari petasan  https://t.co/ii0rlY36pE  https://t.co/IeYBVErZS2
2023-01-12 08:31:12,tegalfess,Info dokter THT di tegal kota dong lur [tf]  suwun
2023-01-12 08:22:52,EviZaki,"Wakil Direktur Pembinaan Masyarakat (Wadir Binmas) Polda Jateng, AKBP Siti Rondhijah, https://t.co/K6kG6Vc5mB didampingi Kapolres Tegal Kota mengunjungi Balai Polmas atau Balai Kemitraan Polisi Masyarakat di Kel. Debong Kulon Kecamatan Tegal Selatan Kota Tegal, Rabu (11/01/2023)  https://t.co/3NGdlqDaIT"
2023-01-12 08:22:02,tegalfess,"alo, rekomendasi salon yg bagus buat coloring dong🙏 makaci [tf]"
2023-01-12 08:19:22,humasgaltim,"Wakil Direktur Pembinaan Masyarakat (Wadir Binmas) Polda Jateng, AKBP Siti Rondhijah, https://t.co/LfpXhVYSSL didampingi Kapolres Tegal Kota mengunjungi Balai Polmas atau Balai Kemitraan Polisi Masyarakat di Kelurahan Debong Kulon Kecamatan Tegal Selatan Kota Tegal, Rabu (11,1,23)  https://t.co/EdRaUCbey4"
2023-01-12 08:06:55,HTegalbarat,"Wakil Direktur Pembinaan Masyarakat (Wadir Binmas) Polda Jateng, AKBP Siti Rondhijah, https://t.co/w4EoIqU4YP didampingi Kapolres Tegal Kota mengunjungi Balai Polmas atau Balai Kemitraan Polisi Masyarakat di Kelurahan Debong Kulon Kecamatan Tegal Selatan Kota Tegal, Rabu(11/01/23)  https://t.co/YYbPFzAaOZ"
2023-01-12 08:06:04,HumasKawasan,"Wakil Direktur Pembinaan Masyarakat (Wadir Binmas) Polda Jateng, AKBP Siti Rondhijah, https://t.co/IcJ1oSjane didampingi Kapolres Tegal Kota mengunjungi Balai Polmas atau Balai Kemitraan Polisi Masyarakat di Kelurahan Debong Kulon Kecamatan Tegal Selatan Kota Tegal.  https://t.co/uIgOTACOqu"
2023-01-12 07:56:11,tegalfess,[tf] menurut kalian mending hp biasa aja tapi bisa jalan2 kesana kemari atau hp baguss tp gabisa jalan2?
2023-01-12 07:51:06,tegalfess,"[Tf] rekomendasi baju kerja dong kaka, atau batik juga boleh"
2023-01-12 07:24:14,tegalfess,[tf] hari ini sender ultaaah ke 20!🥹💖 seneng sedih campur jadi satuu👍🏻  https://t.co/Hc0GbStnb4
2023-01-12 07:12:22,ElshintaTegal_,Polisi tangkap dua pembobol mesin ATM di kawasan Kota Tua  https://t.co/myV4JQlpzY
2023-01-12 06:45:15,tegalfess,[tf] Ada yang tau steril kucing subsidi di tegal gak?
2023-01-12 06:43:20,tegalfess,"[Tf] hari ini kan mulai jadwal tes cat pps, sesi 1 itu mulainya dari jam 9.45 smpai jm brp ya?  Yg udh jwb makaasihh bnyk 🙏🏻  https://t.co/kXjm0ZOlnc"
2023-01-12 06:12:32,tegalfess,"Segini dulu, peringatan juga kalau ada yg kirim menfess kaya gini lagi ya nanti admin umumkan sekalian pengirimnya.  https://t.co/V3fRja1Ouf"
2023-01-12 06:04:27,tegalfess,"[TF] di sini ada yg pernah donor darah? berat badan minimal kalo mau donor darah berapa ya? aku cek di google ada yg bilang 45 ada yg bilang 50, yg bener berapa yg mana ya? makasi."
2023-01-12 02:55:25,tegalfess,[tf] jam jam nya orang caper
2023-01-12 02:27:56,tegalfess,Jangan lupa hidden stts wa hari ini ya ges [tf] soalnya ada yg habis buat stts lgsg dihapus krn lupa blm hidden 🥰
2023-01-11 23:43:18,auliadwian96,Segala sesuatu yg dikasih orangtuaku menurutku “luxury”. Ada 1 boneka gede dr kelas 2 SD yg jd favku smp skrg. Inget bgt Bapak cerita bawa boneka gede itu dr Jkt ke Tegal naik bis dlm keadaan pulang dinas luar kota.
2023-01-11 23:17:51,tegalfess,[Tf] cara ngembaliin chat wha***ps yg udah diapus gmana yak.? Tapi chatnya udah lama sekitaran bulan september
2023-01-11 22:56:01,tegalfess,"[Tf] punya keluarga toxic, dpt suami yg bner² jadi penyembuh, tp dimata keluargaku katanya ""aku sakit"" Grgr aku lendotan ke suami terus &amp; ga terbuka lagi sama keluarga pdhl aku udh ngrasa cape sm mreka. Aku salah ya?"
2023-01-11 22:44:26,tegalfess,"[TF] mau tanya ini kan aku niatan mau isi pulsa, kira-kira tetep bakal kadaluarsa dengan waktu 2 hari lagi atau auto diperpaniang ya? thanks  https://t.co/vY4NY5bguj"
2023-01-11 22:34:49,tegalfess,[TF] Alasan resign yg berkelas apa ya fren? Bantu saran dong. Makasih
2023-01-11 22:30:31,tegalfess,"[tf] wahai kisanak untuk apa mencari-cari lagi. Sesungguhnya dia ada di dekatmu tapi kau tak pernah menyadari itu. dia slalu menunggumu utk nyatakan cinta🥺 Coba deh yuk lebih peka. Sibuk nyari kesana sini, depanmu loh slalu ada, nyanding gari gandeng"
2023-01-11 22:23:31,tegalfess,"[TF] gaiss mas crush udah 2 hari ga chat duluan, kalo misal aku chat duluan pake stiker kaya dibawah yay/nay yaa?? kangen pgn ngobrol tpi takut dianya mau ghostingg😔  https://t.co/xkUO82SReL"
2023-01-11 22:17:10,tegalfess,[tf] kasur busa/springbed yang bagus merk apa ya? sekalian belinya dimana?
2023-01-11 22:02:52,tegalfess,[tf] guys rekomendasiin merk mesin cuci yg awettt
2023-01-11 21:52:48,tegalfess,"Lur,nek kalian duwe tetangga sing tiap hari nyilih charger hp,ws kaya kwe kudu di parani ora gelem belekna tanggepane pmn lur? [Tf]"
2023-01-11 21:43:23,tegalfess,"[TF]  Minta Foto studio buat berdua sama ayang dong, sama spill harganya juga kalo boleh hehe makasih"
2023-01-11 21:38:33,tegalfess,"[Tf] minta pendapat temen2 dong. Jatah cuti pacarku ada di bulan februari dan nanti april. Aku nikah bulan juli, mending prewedd di bulan februari atau april aja yah? Jan salty yaa, cuma minta bantu pendapat aja. mkasihhh"
2023-01-11 21:35:19,chikiballs___,"@retnonateriver Kota Tegal sekarang dah canggih, punya artis sekelas YG 🥲"
2023-01-11 21:07:01,tegalfess,[TF] ini alun alun udah boleh masuk ke dalem kah?  https://t.co/Dllc185A83
2023-01-11 21:05:52,tegalfess,[TF] tiket masuk samudra nyampe berapa ya sekarang?
2023-01-11 21:05:48,tegalfess,[tf] ciwi ciwi jompo biasanya pada pijet dimana si? ada rekomen ga
2023-01-11 21:02:17,tegalfess,"[Tf] lur, kalo joging di dalem alun2 ini, kirakira 1 putaran berapa kilo ya jaraknya?  https://t.co/3hcGBMiXNa"
2023-01-11 20:47:30,tegalfess,Kalian yg pakai Indosat buat buka video di twitter muter-muter terus gk guys? [Tf]
2023-01-11 20:44:25,tegalfess,[TF] gaes ada gak ya yang minat jadi ART + host live buat jualan gitu? Oh iya untuk ARTnya sebenere bingung sih karena ga banyak yang bisa dikerjain..
2023-01-11 20:40:10,tegalfess,Yung mas mba mangkati oh nyambung seduluran wkwkw [Tf]  https://t.co/xhJcUlhev1
2023-01-11 20:32:23,GerindraTegal,Pertemuan PPIR Kota Tegal dengan Subkorwil PPIR Karesidenan Pekalongan.  #ppir #purnawirawanpejuangindonesiaraya #prabowo #prabowosubianto #prabowobersamarakyat #mendingprabowo #prabowopresiden #gerindramenang #gerindra #partaigerindra #jateng #jawatengah #gerindrajawatengah  https://t.co/7hPvfnXtLs
2023-01-11 20:10:30,tegalfess,[tf] laporan dalan burak maringe sapa yah soale pemdes ws ora bisa di harapna Lokasi desa lawatan kecamatan dukuhturi  https://t.co/e8W2RQ5ycc
2023-01-11 19:59:44,tegalfess,[tf] guys aku pgn melihara hewan gt yg ngurusnya gampang kira² hewan apa ya? Jgn kucing/marmut🙏
2023-01-11 19:55:57,tegalfess,[tf] Rekomendasi Hotel yg paling bagus di Tegal kota dong guys! Sender bingung mau ajak istri nginep mewah dimana wk
2023-01-11 19:48:37,tegalfess,[TF] Iphone 8 bh 100% smartfren only laku brp?
2023-01-11 19:23:06,Akhmadsudiarto,Kini tersedia di @dapoer_ibu_sarilah kota tegal @ Dapoer Ibu Sarilah  https://t.co/OmwSloI4jK
2023-01-11 19:15:11,tegalfess,"[Tf] guys kemaren aku belanja di alf*mrt kasirnya ga sopan banget, masa belanjaan aku dilempar 😭 pengen ribut aslinya tapi lagi rame"
2023-01-11 19:10:55,tegalfess,[tf] guys rekomen ketoprak yg enak sekitar kota tegal dimana ya?
2023-01-11 19:02:58,tegalfess,[TF] org” ko iso yo dpt kenalan dr base sampai happy ending🥹 aku yo pengin toh cah cahhh
2023-01-11 19:00:14,tegalfess,"[TF] untuk android range harga 2 jutaan, mending sumsang atau siomi?"
2023-01-11 18:59:22,tegalfess,[TF] Kalian yang jarak vaksin kedua sama vaksin booster sekitar 1 tahun atau bahkan lebih masih bisa ikut vaksin booster atau ngulang gitu dari vaksin pertama?
2023-01-11 18:57:57,tegalfess,[TF] info ruang publik di Tegal yg free wifi dong gaess... Suwonn
2023-01-11 18:37:59,tegalfess,@leoni_12345678 Halo @CCICPolri
2023-01-11 18:20:44,tegalfess,[tf] info vaksin booster selain di dinkes🙏
2023-01-11 18:10:53,tegalfess,[Tf] kaka ada yang ngelesin atau ngajar bahasa inggris untuk pemula? Boleh sharing-sharing ga? 🙏
2023-01-11 18:09:53,tegalfess,[TF] ada yg umurnya 27 keatas ga sih cewe/cowo yg belum nikah kesepian banget aku ga punya temen main karena temen kerja udah ibu2 semua  🥺
2023-01-11 17:40:51,ElshintaTegal_,"Kerusakan beberapa fasilitas berupa pagar pembatas di pinggir Pantai Alam Indah (PAI), Kota Tegal, Jawa Tengah yang terjadi beberapa waktu lalu akibat angin dan terjangan ombak besar akan segera diperbaiki.   https://t.co/n5pCzLsuQ5  https://t.co/oq29HN9YiE"
2023-01-11 17:34:27,PolairJateng,"SAT POLAIRUD POLRES TEGAL KOTA   Pukul 10.00 Wib s.d Pukul 11.30 Wib anggota Sub Unit Binmas Air Sat Polairud Polres Tegal Kota melaksanakan binluh kepada ABK dan Nelayan di Pelabuhan Pelindo III Kota Tegal, situasi aman terkendali.  Kasat Polairud Tegal Kota AKP KHAERUN, S.  https://t.co/hMlLijueH0"
2023-01-11 17:18:59,tegalfess,[tf] wajar kann kalo udah putus lama tapi milih ga ketemu dia lagi dulu karena kalo ketemu pasti jadi gagal move on😢😭?
2023-01-11 17:12:50,tegalfess,"[Tf] kemarinan rame stasiun semarang banjir, kalo dalam minggu ini naik kereta ke arah semarang udah aman belum ya?"
2023-01-11 16:41:11,tegalfess,"[tf] maaf banget mau jual ini, bisa nego. yang minat bisa komen nnti ak ketuk dm nya. thx u  https://t.co/0Lw3ds4KUy"
2023-01-11 16:27:48,tegalfess,"[tf] sender f22 muslimah, ada yang domisili dekat stasiun gambir dan bersedia rumah atau kostnya buat ditumpangin engga ya di tanggal 19 januari? dari jam 10.00 - 19.00, sender numpang hanya nunggu sampai malam aja🙏🏻"
2023-01-11 16:14:39,tegalfess,"[TF] Lagi nyetir santuy nang jl. Werkudoro, pas ga sengaja nengok ka wis ana kedai ais krim abang. 🤣🤣🤣"
2023-01-11 16:13:16,tegalfess,"[tf] disini ada yg kerja di klinik dan kebetulan di kliniknya tersedia vaksin Yellow Fever / Stamaril? butuh untuk 2-3 orang, minta infonya ya yg tau. Di klinik yg biasa nyediain kebetulan habis. TIA"
2023-01-11 15:59:41,tegalfess,[tf] saranin tempat karoke di tegal yang lagunya update dong guiisss maakasi
2023-01-11 15:49:16,tegalfess,[tf] ada yang pake smartfren? sinyalnya ok ga sih?
2023-01-11 15:44:41,tegalfess,[tf] adakah hari Minggu yg mau kesini sendiri? Kalo ada boleh bareng? F  https://t.co/MRcUChmTTX
2023-01-11 15:29:31,tegalfess,[TF] mau nanya sekarang martabak ayung jualannya dimana yah?
2023-01-11 15:28:11,tegalfess,[TF] Beli helm yang bagus + lengkap dimana ya? 🙏🏻
2023-01-11 15:07:14,tegalfess,[tf] guys aku tu pgn buka menu catering gtu atau ricebowl yg simpel lauknya kya ayam/yg lainnya. Atau jualan cemilan/dessert jg  tp aku tuh bngung gmna awal pembukaannya aku tkut ga ada yg beli :(
2023-01-11 15:06:52,tegalfess,[TF] saran celana chino pria atau sejenisnya yg bagus dong. Dua kali beli merk ternama malah berbulu sama luntur.
2023-01-11 15:00:04,tegalfess,[tf] spbu yg bisa isi solar tanpa scan qr subsidi tepat di spbu mana aja yaa? tia
2023-01-11 14:52:46,tegalfess,"[tf] haloo guys, adakah disini yg jualan melalui faceb**k (grup, dsb)? kalo ada cara kalian promosi gmn ya? aku beberapa kali up jualan di grup fb tapi selalu sepi, ga ada yg komen makasih yg udh jawab🙏"
2023-01-11 14:41:57,tegalfess,[tf] ada yang mau nonton High and Low di cgv sore ini?
2023-01-11 14:38:25,tegalfess,[TF] penitipan motor di stasiun tegal 3 hari berapa ya?
2023-01-11 14:36:37,tegalfess,[TF] rekomendasi gaes pesen makan sama snack buat acara kantor dimana ya?
2023-01-11 13:56:00,tegalfess,[Tf] tiket renang gor saiki pira ya?
2023-01-11 13:53:30,tegalfess,[tf] ada yg pernah ke psikolog/psikiater pake bpjs? cara daftarnya gimana ya?
2023-01-11 13:48:01,tegalfess,"tempat karaoke di tegal selain bfun yg perempuan friendly, dimana lagi ya? [tf]"
2023-01-11 13:34:45,tegalfess,Mantan gebetan wajib diundangi ora sih lur??? Pas nikahan [TF]
2023-01-11 13:25:19,tegalfess,"[tf] barangkali disini ada kenalan, sodara, atau diri anda sendiri yg jadi guru bahasa korea atau ahli di bahasa korea bisa komen ya, ada loker nih. Makasih"
2023-01-11 13:16:22,tegalfess,[tf] ada yg pake ini juga kah? plus minus nya dong ges pake CC ini  https://t.co/dOok0lbrBT
2023-01-11 13:15:35,sokajava,"0823-3000-6040 (WA), Grosir Kaos Kaki Soka Kota Tegal#GrosirKaosKakiSokaKotaTegal  https://t.co/gRPTymEqpB"
2023-01-11 13:13:37,tegalfess,"[tf] hallo warga tegalfess yg baik hatinya, minta review fibernet dong? Nungguin biznet ngecover daerah sender lama banget terimakasih 🙏"
